elapsed_time,player_posx,player_posy,player_rotz,target_posx,target_posy,target_rotz,distance,angle
34.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
34.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
35.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
36.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
37.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
38.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
39.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
40.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
41.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
42.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
43.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
44.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
45.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
46.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
46.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
46.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
46.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
46.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
46.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
46.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
46.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
