elapsed_time,player_posx,player_posy,player_rotz,target_posx,target_posy,target_rotz,distance,angle
5.000,-179.570,211.497,-116.102,345.148,-274.785,75.274,715.401,168.624
5.100,-179.570,211.497,-116.102,345.148,-274.785,75.274,715.401,168.624
5.200,-179.570,211.497,-116.102,345.148,-274.785,75.274,715.401,168.624
5.300,-179.570,211.497,-116.102,345.148,-274.785,75.274,715.401,168.624
5.400,-152.623,198.295,-116.102,345.148,-274.785,75.274,686.717,168.624
5.500,-98.731,171.891,-116.102,345.148,-274.785,75.274,629.720,168.624
5.600,-44.838,145.486,-116.102,345.148,-274.785,75.274,573.338,168.624
5.700,9.057,119.082,-116.102,345.148,-274.785,75.274,517.772,168.624
5.800,62.950,92.677,-116.102,345.148,-274.785,75.274,463.318,168.624
5.900,116.843,66.273,-116.102,345.148,-274.785,75.274,410.418,168.624
6.000,172.558,44.023,-110.102,345.148,-274.785,75.274,362.527,174.624
6.100,228.908,23.400,-110.102,345.148,-274.785,75.274,320.040,174.624
6.200,285.275,2.770,-110.102,345.148,-274.785,75.274,283.939,174.624
6.300,341.623,-17.852,-110.102,345.148,-274.785,75.274,256.957,174.624
6.400,360.408,-24.727,-108.102,345.148,-274.785,75.274,250.523,176.624
6.500,360.408,-24.727,-114.102,345.148,-274.785,75.274,250.523,170.624
6.600,378.373,-33.529,-116.102,345.148,-274.785,75.274,243.533,168.624
6.700,432.263,-59.932,-116.102,345.148,-274.785,75.274,231.842,168.624
6.800,486.154,-86.335,-116.102,345.148,-274.785,75.274,235.364,168.624
6.900,539.558,-113.665,-120.102,345.148,-274.785,75.274,252.498,164.624
7.000,564.401,-130.487,-132.102,345.148,-274.785,75.274,262.477,152.624
7.100,564.401,-130.487,-142.102,345.148,-274.785,75.274,262.477,142.624
7.200,564.401,-130.487,-154.102,345.148,-274.785,75.274,262.477,130.624
7.300,564.401,-130.487,-166.102,345.148,-274.785,75.274,262.477,118.624
7.400,564.401,-130.487,-168.102,345.148,-274.785,75.274,262.477,116.624
7.500,574.714,-179.431,-168.102,345.148,-274.785,75.274,248.582,116.624
7.600,587.084,-238.145,-168.102,345.148,-274.785,75.274,244.696,116.624
7.700,591.207,-267.865,179.898,345.148,-274.785,75.274,246.157,104.624
7.800,591.207,-267.865,171.898,345.148,-274.785,75.274,246.157,96.624
7.900,591.207,-267.865,161.898,345.148,-274.785,75.274,246.157,86.624
8.000,591.207,-267.865,153.898,345.148,-274.785,75.274,246.157,78.624
8.100,591.207,-267.865,143.898,345.148,-274.785,75.274,246.157,68.624
8.200,591.207,-267.865,141.898,345.148,-274.785,75.274,246.157,66.624
8.300,566.525,-299.341,141.898,345.148,-274.785,75.274,222.735,66.624
8.400,529.487,-346.573,141.898,345.148,-274.785,75.274,197.825,66.624
8.500,529.487,-346.573,137.898,345.148,-274.785,75.274,197.825,62.624
8.600,529.487,-346.573,129.898,345.148,-274.785,75.274,197.825,54.624
8.700,529.487,-346.573,119.898,345.148,-274.785,75.274,197.825,44.624
8.800,529.487,-346.573,109.898,345.148,-274.785,75.274,197.825,34.624
8.900,529.487,-346.573,101.898,345.148,-274.785,75.274,197.825,26.624
9.000,529.487,-346.573,93.898,345.148,-274.785,75.274,197.825,18.624
9.100,529.487,-346.573,85.898,345.148,-274.785,75.274,197.825,10.624
9.200,529.487,-346.573,81.898,345.148,-274.785,75.274,197.825,6.624
9.300,529.487,-346.573,79.898,345.148,-274.785,75.274,197.825,4.624
9.400,529.487,-346.573,81.898,345.148,-274.785,75.274,197.825,6.624
9.500,509.664,-343.751,81.898,345.148,-274.785,75.274,178.387,6.624
9.600,450.259,-335.295,81.898,345.148,-274.785,75.274,121.284,6.624
9.700,450.259,-335.295,81.898,345.148,-274.785,75.274,121.284,6.624
9.800,450.259,-335.295,81.898,345.148,-274.785,75.274,121.284,6.624
9.900,400.757,-328.248,81.898,345.148,-274.785,75.274,77.141,6.624
10.000,400.757,-328.248,79.898,345.148,-274.785,75.274,77.141,4.624
10.100,400.757,-328.248,71.898,345.148,-274.785,75.274,77.141,3.376
10.200,400.757,-328.248,61.898,345.148,-274.785,75.274,77.141,13.376
10.300,400.757,-328.248,55.898,345.148,-274.785,75.274,77.141,19.376
10.400,400.757,-328.248,55.898,345.148,-274.785,75.274,77.141,19.376
10.500,400.757,-328.248,55.898,345.148,-274.785,75.274,77.141,19.376
10.600,400.757,-328.248,57.898,345.148,-274.785,75.274,77.141,17.376
10.700,400.757,-328.248,59.898,345.148,-274.785,75.274,77.141,15.376
10.800,383.442,-318.210,59.898,345.148,-274.785,75.274,57.898,15.376
10.900,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.000,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.100,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.200,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.300,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.400,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.500,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.600,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.700,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.800,331.540,-288.120,59.898,345.148,-274.785,75.274,19.053,15.376
11.900,351.606,-253.507,59.898,345.148,-274.785,75.274,22.236,15.376
12.000,351.606,-253.507,59.898,345.148,-274.785,75.274,22.236,15.376
12.100,351.606,-253.507,59.898,345.148,-274.785,75.274,22.236,15.376
12.200,351.606,-253.507,59.898,345.148,-274.785,75.274,22.236,15.376
12.300,351.606,-253.507,59.898,345.148,-274.785,75.274,22.236,15.376
12.400,351.606,-253.507,59.898,345.148,-274.785,75.274,22.236,15.376
12.500,351.606,-253.507,59.898,345.148,-274.785,75.274,22.236,15.376
12.600,351.606,-253.507,59.898,345.148,-274.785,75.274,22.236,15.376
12.700,351.606,-253.507,59.898,345.148,-274.785,75.274,22.236,15.376
12.800,351.606,-253.507,67.898,345.148,-274.785,75.274,22.236,7.376
12.900,351.606,-253.507,77.898,345.148,-274.785,75.274,22.236,2.624
13.000,351.606,-253.507,83.898,345.148,-274.785,75.274,22.236,8.624
13.100,351.606,-253.507,85.898,345.148,-274.785,75.274,22.236,10.624
13.200,351.606,-253.507,79.898,345.148,-274.785,75.274,22.236,4.624
13.300,351.606,-253.507,77.898,345.148,-274.785,75.274,22.236,2.624
13.400,351.606,-253.507,69.898,345.148,-274.785,75.274,22.236,5.376
13.500,351.606,-253.507,67.898,345.148,-274.785,75.274,22.236,7.376
13.600,351.606,-253.507,67.898,345.148,-274.785,75.274,22.236,7.376
13.700,351.606,-253.507,67.898,345.148,-274.785,75.274,22.236,7.376
13.800,351.606,-253.507,67.898,345.148,-274.785,75.274,22.236,7.376
13.900,351.606,-253.507,67.898,345.148,-274.785,75.274,22.236,7.376
14.000,351.606,-253.507,67.898,345.148,-274.785,75.274,22.236,7.376
14.100,351.606,-253.507,67.898,345.148,-274.785,75.274,22.236,7.376
14.200,351.606,-253.507,67.898,345.148,-274.785,75.274,22.236,7.376
